At. num,Sp. Name,Ion Charge,El. Name,Binding Energy (a) (eV),Uncertainty (b) (eV)
"100","Fm XLII","+41","Fermium","921000","6000"
"100","Fm XLIII","+42","Fermium","919000","6000"
"100","Fm XLIV","+43","Fermium","917000","6000"
"100","Fm XLV","+44","Fermium","915000","6000"
"100","Fm XLVI","+45","Fermium","913000","6000"
"100","Fm XLVII","+46","Fermium","910000","6000"
"100","Fm XLVIII","+47","Fermium","909000","6000"
"100","Fm XLIX","+48","Fermium","906000","6000"
"100","Fm L","+49","Fermium","904000","6000"
"100","Fm LI","+50","Fermium","901000","6000"
"100","Fm LII","+51","Fermium","898000","6000"
"100","Fm LIII","+52","Fermium","895000","6000"
"100","Fm LIV","+53","Fermium","893000","6000"
"100","Fm LV","+54","Fermium","890000","6000"
"100","Fm LVI","+55","Fermium","886000","6000"
"100","Fm LVII","+56","Fermium","883000","6000"
"100","Fm LVIII","+57","Fermium","879000","6000"
"100","Fm LIX","+58","Fermium","875000","6000"
"100","Fm LX","+59","Fermium","872000","6000"
"100","Fm LXI","+60","Fermium","868000","6000"
"100","Fm LXII","+61","Fermium","864000","6000"
"100","Fm LXIII","+62","Fermium","860000","6000"
"100","Fm LXIV","+63","Fermium","855000","6000"
"100","Fm LXV","+64","Fermium","852000","6000"
"100","Fm LXVI","+65","Fermium","847000","6000"
"100","Fm LXVII","+66","Fermium","842000","6000"
"100","Fm LXVIII","+67","Fermium","838000","6000"
"100","Fm LXIX","+68","Fermium","833000","6000"
"100","Fm LXX","+69","Fermium","827000","6000"
"100","Fm LXXI","+70","Fermium","822000","5000"
"100","Fm LXXII","+71","Fermium","816000","5000"
"100","Fm LXXIII","+72","Fermium","810000","5000"
"100","Fm LXXIV","+73","Fermium","801000","5000"
"100","Fm LXXV","+74","Fermium","791000","5000"
"100","Fm LXXVI","+75","Fermium","782000","5000"
"100","Fm LXXVII","+76","Fermium","772000","5000"
"100","Fm LXXVIII","+77","Fermium","763000","5000"
"100","Fm LXXIX","+78","Fermium","753000","5000"
"100","Fm LXXX","+79","Fermium","741000","5000"
"100","Fm LXXXI","+80","Fermium","730000","5000"
"100","Fm LXXXII","+81","Fermium","719000","5000"
"100","Fm LXXXIII","+82","Fermium","708000","4000"
"100","Fm LXXXIV","+83","Fermium","697000","4000"
"100","Fm LXXXV","+84","Fermium","684000","4000"
"100","Fm LXXXVI","+85","Fermium","672000","4000"
"100","Fm LXXXVII","+86","Fermium","660000","4000"
"100","Fm LXXXVIII","+87","Fermium","646000","4000"
"100","Fm LXXXIX","+88","Fermium","631000","3000"
"100","Fm XC","+89","Fermium","616000","3000"
"100","Fm XCI","+90","Fermium","601200","2500"
"100","Fm XCII","+91","Fermium","570900","2200"
"100","Fm XCIII","+92","Fermium","540100","1900"
"100","Fm XCIV","+93","Fermium","508700","1500"
"100","Fm XCV","+94","Fermium","477000","1100"
"100","Fm XCVI","+95","Fermium","438500","700"
"100","Fm XCVII","+96","Fermium","399400","400"
"100","Fm XCVIII","+97","Fermium","359461","9"
"100","Fm XCIX","+98","Fermium","318979","9"
"100","Fm C","+99","Fermium","160808","6"
"101","Md I","0","Mendelevium","971000","6000"
"101","Md II","+1","Mendelevium","971000","6000"
"101","Md III","+2","Mendelevium","971000","6000"
"101","Md IV","+3","Mendelevium","971000","6000"
"101","Md V","+4","Mendelevium","971000","6000"
"101","Md VI","+5","Mendelevium","971000","6000"
"101","Md VII","+6","Mendelevium","971000","6000"
"101","Md VIII","+7","Mendelevium","971000","6000"
"101","Md IX","+8","Mendelevium","970000","6000"
"101","Md X","+9","Mendelevium","970000","6000"
"101","Md XI","+10","Mendelevium","970000","6000"
"101","Md XII","+11","Mendelevium","970000","6000"
"101","Md XIII","+12","Mendelevium","970000","6000"
"101","Md XIV","+13","Mendelevium","970000","6000"
"101","Md XV","+14","Mendelevium","970000","6000"
"101","Md XVI","+15","Mendelevium","968000","6000"
"101","Md XVII","+16","Mendelevium","968000","6000"
"101","Md XVIII","+17","Mendelevium","968000","6000"
"101","Md XIX","+18","Mendelevium","967000","6000"
"101","Md XX","+19","Mendelevium","967000","6000"
"101","Md XXI","+20","Mendelevium","967000","6000"
"101","Md XXII","+21","Mendelevium","966000","6000"
"101","Md XXIII","+22","Mendelevium","966000","6000"
"101","Md XXIV","+23","Mendelevium","966000","6000"
"101","Md XXV","+24","Mendelevium","965000","6000"
"101","Md XXVI","+25","Mendelevium","965000","6000"
"101","Md XXVII","+26","Mendelevium","963000","6000"
"101","Md XXVIII","+27","Mendelevium","962000","6000"
"101","Md XXIX","+28","Mendelevium","962000","6000"
"101","Md XXX","+29","Mendelevium","961000","6000"
"101","Md XXXI","+30","Mendelevium","960000","6000"
"101","Md XXXII","+31","Mendelevium","960000","6000"
"101","Md XXXIII","+32","Mendelevium","958000","6000"
"101","Md XXXIV","+33","Mendelevium","957000","6000"
"101","Md XXXV","+34","Mendelevium","956000","6000"
"101","Md XXXVI","+35","Mendelevium","955000","6000"
"101","Md XXXVII","+36","Mendelevium","953000","6000"
"101","Md XXXVIII","+37","Mendelevium","952000","6000"
"101","Md XXXIX","+38","Mendelevium","951000","6000"
"101","Md XL","+39","Mendelevium","950000","6000"
"101","Md XLI","+40","Mendelevium","947000","6000"
"101","Md XLII","+41","Mendelevium","946000","6000"
"101","Md XLIII","+42","Mendelevium","945000","6000"
"101","Md XLIV","+43","Mendelevium","942000","6000"
"101","Md XLV","+44","Mendelevium","940000","6000"
"101","Md XLVI","+45","Mendelevium","939000","6000"
"101","Md XLVII","+46","Mendelevium","936000","6000"
"101","Md XLVIII","+47","Mendelevium","934000","6000"
"101","Md XLIX","+48","Mendelevium","931000","6000"
"101","Md L","+49","Mendelevium","929000","6000"
"101","Md LI","+50","Mendelevium","926000","6000"
"101","Md LII","+51","Mendelevium","924000","6000"
"101","Md LIII","+52","Mendelevium","921000","6000"
"101","Md LIV","+53","Mendelevium","917000","6000"
"101","Md LV","+54","Mendelevium","915000","6000"
"101","Md LVI","+55","Mendelevium","913000","6000"
"101","Md LVII","+56","Mendelevium","909000","6000"
"101","Md LVIII","+57","Mendelevium","905000","6000"
"101","Md LIX","+58","Mendelevium","901000","6000"
"101","Md LX","+59","Mendelevium","898000","6000"
"101","Md LXI","+60","Mendelevium","894000","6000"
"101","Md LXII","+61","Mendelevium","890000","6000"
"101","Md LXIII","+62","Mendelevium","885000","6000"
"101","Md LXIV","+63","Mendelevium","882000","6000"
"101","Md LXV","+64","Mendelevium","877000","6000"
"101","Md LXVI","+65","Mendelevium","873000","6000"
"101","Md LXVII","+66","Mendelevium","868000","6000"
"101","Md LXVIII","+67","Mendelevium","863000","6000"
"101","Md LXIX","+68","Mendelevium","858000","6000"
"101","Md LXX","+69","Mendelevium","853000","6000"
"101","Md LXXI","+70","Mendelevium","848000","6000"
"101","Md LXXII","+71","Mendelevium","842000","6000"
"101","Md LXXIII","+72","Mendelevium","836000","6000"
"101","Md LXXIV","+73","Mendelevium","831000","6000"
"101","Md LXXV","+74","Mendelevium","821000","6000"
"101","Md LXXVI","+75","Mendelevium","811000","5000"
"101","Md LXXVII","+76","Mendelevium","801000","5000"
"101","Md LXXVIII","+77","Mendelevium","791000","5000"
"101","Md LXXIX","+78","Mendelevium","781000","5000"
"101","Md LXXX","+79","Mendelevium","771000","5000"
"101","Md LXXXI","+80","Mendelevium","760000","5000"
"101","Md LXXXII","+81","Mendelevium","749000","5000"
"101","Md LXXXIII","+82","Mendelevium","738000","5000"
"101","Md LXXXIV","+83","Mendelevium","725000","5000"
"101","Md LXXXV","+84","Mendelevium","713000","4000"
"101","Md LXXXVI","+85","Mendelevium","702000","4000"
"101","Md LXXXVII","+86","Mendelevium","688000","4000"
"101","Md LXXXVIII","+87","Mendelevium","676000","4000"
"101","Md LXXXIX","+88","Mendelevium","661000","4000"
"101","Md XC","+89","Mendelevium","647000","4000"
"101","Md XCI","+90","Mendelevium","631000","3000"
"101","Md XCII","+91","Mendelevium","616000","3000"
"101","Md XCIII","+92","Mendelevium","585000","2200"
"101","Md XCIV","+93","Mendelevium","553500","1900"
"101","Md XCV","+94","Mendelevium","521500","1500"
"101","Md XCVI","+95","Mendelevium","489000","1100"
"101","Md XCVII","+96","Mendelevium","449600","700"
"101","Md XCVIII","+97","Mendelevium","409400","400"
"101","Md XCIX","+98","Mendelevium","368378","11"
"101","Md C","+99","Mendelevium","326830","10"
"101","Md CI","+100","Mendelevium","164764","7"
"102","No I","0","Nobelium","996000","7000"
"102","No II","+1","Nobelium","996000","7000"
"102","No III","+2","Nobelium","996000","7000"
"102","No IV","+3","Nobelium","996000","7000"
"102","No V","+4","Nobelium","996000","7000"
"102","No VI","+5","Nobelium","996000","7000"
"102","No VII","+6","Nobelium","996000","7000"
"102","No VIII","+7","Nobelium","996000","7000"
"102","No IX","+8","Nobelium","996000","7000"
"102","No X","+9","Nobelium","996000","7000"
"102","No XI","+10","Nobelium","996000","7000"
"102","No XII","+11","Nobelium","996000","7000"
"102","No XIII","+12","Nobelium","996000","7000"
"102","No XIV","+13","Nobelium","994000","7000"
"102","No XV","+14","Nobelium","994000","7000"
"102","No XVI","+15","Nobelium","994000","7000"
"102","No XVII","+16","Nobelium","994000","7000"
"102","No XVIII","+17","Nobelium","993000","7000"
"102","No XIX","+18","Nobelium","993000","7000"
"102","No XX","+19","Nobelium","993000","7000"
"102","No XXI","+20","Nobelium","992000","7000"
"102","No XXII","+21","Nobelium","992000","7000"
"102","No XXIII","+22","Nobelium","992000","7000"
"102","No XXIV","+23","Nobelium","991000","7000"
"102","No XXV","+24","Nobelium","991000","7000"
"102","No XXVI","+25","Nobelium","989000","7000"
"102","No XXVII","+26","Nobelium","989000","7000"
"102","No XXVIII","+27","Nobelium","988000","7000"
"102","No XXIX","+28","Nobelium","987000","7000"
"102","No XXX","+29","Nobelium","987000","7000"
"102","No XXXI","+30","Nobelium","986000","7000"
"102","No XXXII","+31","Nobelium","984000","7000"
"102","No XXXIII","+32","Nobelium","984000","7000"
"102","No XXXIV","+33","Nobelium","983000","7000"
"102","No XXXV","+34","Nobelium","982000","7000"
"102","No XXXVI","+35","Nobelium","981000","7000"
"102","No XXXVII","+36","Nobelium","979000","7000"
"102","No XXXVIII","+37","Nobelium","978000","7000"
"102","No XXXIX","+38","Nobelium","977000","7000"
"102","No XL","+39","Nobelium","975000","7000"
"102","No XLI","+40","Nobelium","973000","7000"
"102","No XLII","+41","Nobelium","972000","7000"
"102","No XLIII","+42","Nobelium","970000","7000"
"102","No XLIV","+43","Nobelium","968000","7000"
"102","No XLV","+44","Nobelium","966000","7000"
"102","No XLVI","+45","Nobelium","965000","7000"
"102","No XLVII","+46","Nobelium","962000","7000"
"102","No XLVIII","+47","Nobelium","960000","7000"
"102","No XLIX","+48","Nobelium","957000","7000"
"102","No L","+49","Nobelium","955000","6000"
"102","No LI","+50","Nobelium","952000","6000"
"102","No LII","+51","Nobelium","950000","6000"
"102","No LIII","+52","Nobelium","947000","6000"
"102","No LIV","+53","Nobelium","944000","6000"
"102","No LV","+54","Nobelium","941000","6000"
"102","No LVI","+55","Nobelium","937000","6000"
"102","No LVII","+56","Nobelium","935000","6000"
"102","No LVIII","+57","Nobelium","931000","6000"
"102","No LIX","+58","Nobelium","927000","6000"
"102","No LX","+59","Nobelium","924000","6000"
"102","No LXI","+60","Nobelium","920000","6000"
"102","No LXII","+61","Nobelium","916000","6000"
"102","No LXIII","+62","Nobelium","911000","6000"
"102","No LXIV","+63","Nobelium","908000","6000"
"102","No LXV","+64","Nobelium","904000","6000"
"102","No LXVI","+65","Nobelium","899000","6000"
"102","No LXVII","+66","Nobelium","894000","6000"
"102","No LXVIII","+67","Nobelium","889000","6000"
"102","No LXIX","+68","Nobelium","884000","6000"
"102","No LXX","+69","Nobelium","879000","6000"
"102","No LXXI","+70","Nobelium","874000","6000"
"102","No LXXII","+71","Nobelium","869000","6000"
"102","No LXXIII","+72","Nobelium","863000","6000"
"102","No LXXIV","+73","Nobelium","857000","6000"
"102","No LXXV","+74","Nobelium","851000","6000"
"102","No LXXVI","+75","Nobelium","841000","6000"
"102","No LXXVII","+76","Nobelium","831000","6000"
"102","No LXXVIII","+77","Nobelium","821000","6000"
"102","No LXXIX","+78","Nobelium","811000","6000"
"102","No LXXX","+79","Nobelium","800000","6000"
"102","No LXXXI","+80","Nobelium","790000","5000"
"102","No LXXXII","+81","Nobelium","779000","5000"
"102","No LXXXIII","+82","Nobelium","767000","5000"
"102","No LXXXIV","+83","Nobelium","755000","5000"
"102","No LXXXV","+84","Nobelium","744000","5000"
"102","No LXXXVI","+85","Nobelium","732000","5000"
"102","No LXXXVII","+86","Nobelium","718000","5000"
"102","No LXXXVIII","+87","Nobelium","705000","4000"
"102","No LXXXIX","+88","Nobelium","693000","4000"
"102","No XC","+89","Nobelium","678000","4000"
"102","No XCI","+90","Nobelium","662000","4000"
"102","No XCII","+91","Nobelium","647000","3000"
"102","No XCIII","+92","Nobelium","631000","3000"
"102","No XCIV","+93","Nobelium","599300","2400"
"102","No XCV","+94","Nobelium","567100","2000"
"102","No XCVI","+95","Nobelium","534500","1600"
"102","No XCVII","+96","Nobelium","501300","1200"
"102","No XCVIII","+97","Nobelium","460700","900"
"102","No XCIX","+98","Nobelium","419600","500"
"102","No C","+99","Nobelium","377487","12"
"102","No CI","+100","Nobelium","334855","10"
"102","No CII","+101","Nobelium","168804","7"
"103","Lr I","0","Lawrencium","1023000","7000"
"103","Lr II","+1","Lawrencium","1023000","7000"
"103","Lr III","+2","Lawrencium","1023000","7000"
"103","Lr IV","+3","Lawrencium","1023000","7000"
"103","Lr V","+4","Lawrencium","1023000","7000"
"103","Lr VI","+5","Lawrencium","1023000","7000"
"103","Lr VII","+6","Lawrencium","1022000","7000"
"103","Lr VIII","+7","Lawrencium","1022000","7000"
"103","Lr IX","+8","Lawrencium","1022000","7000"
"103","Lr X","+9","Lawrencium","1022000","7000"
"103","Lr XI","+10","Lawrencium","1022000","7000"
"103","Lr XII","+11","Lawrencium","1022000","7000"
"103","Lr XIII","+12","Lawrencium","1022000","7000"
"103","Lr XIV","+13","Lawrencium","1022000","7000"
"103","Lr XV","+14","Lawrencium","1020000","7000"
"103","Lr XVI","+15","Lawrencium","1020000","7000"
"103","Lr XVII","+16","Lawrencium","1020000","7000"
"103","Lr XVIII","+17","Lawrencium","1020000","7000"
"103","Lr XIX","+18","Lawrencium","1019000","7000"
"103","Lr XX","+19","Lawrencium","1019000","7000"
"103","Lr XXI","+20","Lawrencium","1019000","7000"
"103","Lr XXII","+21","Lawrencium","1018000","7000"
"103","Lr XXIII","+22","Lawrencium","1018000","7000"
"103","Lr XXIV","+23","Lawrencium","1017000","7000"
"103","Lr XXV","+24","Lawrencium","1017000","7000"
"103","Lr XXVI","+25","Lawrencium","1015000","7000"
"103","Lr XXVII","+26","Lawrencium","1015000","7000"
"103","Lr XXVIII","+27","Lawrencium","1014000","7000"
"103","Lr XXIX","+28","Lawrencium","1014000","7000"
"103","Lr XXX","+29","Lawrencium","1013000","7000"
"103","Lr XXXI","+30","Lawrencium","1012000","7000"
"103","Lr XXXII","+31","Lawrencium","1010000","7000"
"103","Lr XXXIII","+32","Lawrencium","1010000","7000"
"103","Lr XXXIV","+33","Lawrencium","1009000","7000"
"103","Lr XXXV","+34","Lawrencium","1008000","7000"
"103","Lr XXXVI","+35","Lawrencium","1007000","7000"
"103","Lr XXXVII","+36","Lawrencium","1006000","7000"
"103","Lr XXXVIII","+37","Lawrencium","1004000","7000"
"103","Lr XXXIX","+38","Lawrencium","1003000","7000"
"103","Lr XL","+39","Lawrencium","1002000","7000"
"103","Lr XLI","+40","Lawrencium","1001000","7000"
"103","Lr XLII","+41","Lawrencium","998000","7000"
"103","Lr XLIII","+42","Lawrencium","997000","7000"
"103","Lr XLIV","+43","Lawrencium","994000","7000"
"103","Lr XLV","+44","Lawrencium","993000","7000"
"103","Lr XLVI","+45","Lawrencium","991000","7000"
"103","Lr XLVII","+46","Lawrencium","988000","7000"
"103","Lr XLVIII","+47","Lawrencium","986000","7000"
"103","Lr XLIX","+48","Lawrencium","983000","7000"
"103","Lr L","+49","Lawrencium","981000","7000"
"103","Lr LI","+50","Lawrencium","978000","7000"
"103","Lr LII","+51","Lawrencium","976000","7000"
"103","Lr LIII","+52","Lawrencium","973000","7000"
"103","Lr LIV","+53","Lawrencium","971000","7000"
"103","Lr LV","+54","Lawrencium","967000","7000"
"103","Lr LVI","+55","Lawrencium","965000","7000"
"103","Lr LVII","+56","Lawrencium","961000","7000"
"103","Lr LVIII","+57","Lawrencium","958000","7000"
"103","Lr LIX","+58","Lawrencium","955000","7000"
"103","Lr LX","+59","Lawrencium","951000","7000"
"103","Lr LXI","+60","Lawrencium","946000","7000"
"103","Lr LXII","+61","Lawrencium","942000","7000"
"103","Lr LXIII","+62","Lawrencium","939000","7000"
"103","Lr LXIV","+63","Lawrencium","935000","7000"
"103","Lr LXV","+64","Lawrencium","930000","7000"
"103","Lr LXVI","+65","Lawrencium","925000","7000"
"103","Lr LXVII","+66","Lawrencium","921000","7000"
"103","Lr LXVIII","+67","Lawrencium","916000","7000"
"103","Lr LXIX","+68","Lawrencium","911000","7000"
"103","Lr LXX","+69","Lawrencium","906000","7000"
"103","Lr LXXI","+70","Lawrencium","901000","7000"
"103","Lr LXXII","+71","Lawrencium","896000","7000"
"103","Lr LXXIII","+72","Lawrencium","890000","6000"
"103","Lr LXXIV","+73","Lawrencium","884000","6000"
"103","Lr LXXV","+74","Lawrencium","878000","6000"
"103","Lr LXXVI","+75","Lawrencium","872000","6000"
"103","Lr LXXVII","+76","Lawrencium","862000","6000"
"103","Lr LXXVIII","+77","Lawrencium","852000","6000"
"103","Lr LXXIX","+78","Lawrencium","841000","6000"
"103","Lr LXXX","+79","Lawrencium","831000","6000"
"103","Lr LXXXI","+80","Lawrencium","820000","6000"
"103","Lr LXXXII","+81","Lawrencium","808000","6000"
"103","Lr LXXXIII","+82","Lawrencium","797000","6000"
"103","Lr LXXXIV","+83","Lawrencium","786000","5000"
"103","Lr LXXXV","+84","Lawrencium","774000","5000"
"103","Lr LXXXVI","+85","Lawrencium","761000","5000"
"103","Lr LXXXVII","+86","Lawrencium","749000","5000"
"103","Lr LXXXVIII","+87","Lawrencium","736000","5000"
"103","Lr LXXXIX","+88","Lawrencium","723000","5000"
"103","Lr XC","+89","Lawrencium","709000","4000"
"103","Lr XCI","+90","Lawrencium","694000","4000"
"103","Lr XCII","+91","Lawrencium","678000","4000"
"103","Lr XCIII","+92","Lawrencium","662000","4000"
"103","Lr XCIV","+93","Lawrencium","646000","3000"
"103","Lr XCV","+94","Lawrencium","614000","2500"
"103","Lr XCVI","+95","Lawrencium","581100","2100"
"103","Lr XCVII","+96","Lawrencium","547800","1700"
